Student_ID,Gender,Age,Course,City,Attendance,Study_Hours,Assignment_Score,Project_Score,Aptitude_Score,Communication_Score,Internship,Backlogs,Placement,Package_LPA
STU741,Male,23,BSc,Mumbai,84.0,7.3,68.3,90.9,64.4,53.7,Yes,0,Not Placed,0.0
STU742,Female,18,BTech,Noida,71.4,3.9,63.0,81.1,47.9,68.6,No,0,Not Placed,0.0
STU743,Female,24,MCA,Lucknow,80.7,2.7,73.0,85.8,78.0,58.4,No,2,Not Placed,0.0
STU744,Female,23,BCA,Noida,82.7,5.4,74.0,88.9,77.5,87.3,Yes,0,Not Placed,0.0
STU745,Female,21,MCA,Noida,92.8,1.8,90.8,80.5,73.4,71.2,Yes,0,Placed,7.24
STU746,Male,24,BSc,Delhi,65.7,7.1,69.8,88.9,75.2,45.5,Yes,3,Not Placed,0.0
STU747,Male,24,MCA,Pune,87.9,7.9,72.2,94.7,66.3,68.5,Yes,0,Placed,8.08
STU748,Female,24,BCA,Mumbai,69.9,4.5,69.5,86.5,63.1,55.4,No,0,Not Placed,0.0
STU749,Male,25,MCA,Pune,80.8,1.7,68.7,61.4,58.2,56.4,Yes,0,Placed,5.74
STU750,Male,19,MCA,Lucknow,76.1,7.8,79.1,79.8,71.5,79.2,Yes,0,Not Placed,0.0
STU751,Female,24,BCA,Hyderabad,71.7,3.1,71.2,67.2,59.7,72.5,No,0,Not Placed,0.0
STU752,Male,19,BSc,Mumbai,83.9,4.3,73.6,81.0,62.8,75.0,No,1,Placed,6.63
STU753,Female,20,BSc,Delhi,76.0,3.7,64.7,78.2,79.3,63.3,No,0,Not Placed,0.0
STU754,Female,21,BTech,Lucknow,79.3,3.4,53.0,74.8,80.4,74.9,Yes,0,Not Placed,0.0
STU755,Female,24,MCA,Delhi,66.7,2.0,70.2,70.6,66.9,78.8,Yes,1,Placed,6.02
STU756,Female,18,MCA,Lucknow,71.9,7.7,87.7,100,63.6,55.7,Yes,0,Placed,6.57
STU757,Male,19,MCA,Mumbai,72.1,3.5,80.4,89.0,50.4,50.3,No,0,Not Placed,0.0
STU758,Female,21,MCA,Mumbai,54.0,3.2,65.8,92.2,56.9,64.1,Yes,4,Not Placed,0.0
STU759,Female,24,BSc,Delhi,73.7,5.3,81.6,94.0,61.8,71.4,Yes,0,Placed,8.28
STU760,Female,20,BSc,Hyderabad,80.4,5.2,65.8,84.2,55.1,63.6,Yes,0,Placed,6.99
STU761,Female,24,MCA,Noida,81.8,8.1,88.5,96.8,59.6,96.4,Yes,0,Placed,6.78
STU762,Female,18,BTech,Pune,58.9,3.6,60.9,71.5,63.2,74.2,No,0,Not Placed,0.0
STU763,Female,25,MCA,Delhi,78.1,8.1,93.8,100,57.1,65.9,Yes,0,Not Placed,0.0
STU764,Male,24,BCA,Noida,61.0,6.3,75.2,91.7,70.3,68.6,No,3,Not Placed,0.0
STU765,Male,23,BCA,Noida,92.8,4.5,78.2,89.4,58.0,51.0,No,0,Not Placed,0.0
STU766,Male,24,MCA,Lucknow,82.2,7.8,74.9,100.0,72.3,70.4,No,0,Not Placed,0.0
STU767,Male,19,MCA,Mumbai,84.7,2.9,77.9,59.9,52.0,73.0,No,2,Not Placed,0.0
STU768,Male,20,BTech,Hyderabad,60.8,6.8,67.8,89.5,74.5,56.7,No,0,Placed,6.93
STU769,Female,22,BCA,Hyderabad,78.6,5.8,70.3,94.2,57.3,82.2,Yes,0,Placed,6.6
STU770,Female,23,BTech,Lucknow,69.3,6.7,74.7,74.5,70.4,88.0,Yes,0,Placed,7.87
STU771,Male,25,MCA,Lucknow,77.9,3.9,61.2,70.5,74.0,45.1,No,0,Placed,5.19
STU772,Male,23,BTech,Hyderabad,67.3,5.6,73.7,85.5,57.6,57.6,No,0,Not Placed,0.0
STU773,Female,23,BSc,Pune,83.3,3.8,66.8,92.8,63.9,83.5,No,0,Not Placed,0.0
STU774,Male,20,MCA,Lucknow,91.8,8.1,81.8,100,72.5,63.5,Yes,0,Not Placed,0.0
STU775,Female,20,BTech,Delhi,77.7,2.7,66.6,77.3,64.4,80.0,Yes,0,Placed,7.27
STU776,Male,23,BCA,Lucknow,78.2,4.1,60.6,77.8,60.3,53.7,No,0,Not Placed,0.0
STU777,Female,20,BTech,Bengaluru,85.7,2.5,73.7,57.6,72.3,54.6,No,1,Not Placed,0.0
STU778,Male,21,MCA,Noida,85.8,4.3,67.8,91.4,56.2,69.5,No,0,Placed,6.33
STU779,Female,20,BSc,Mumbai,66.7,3.8,76.1,75.8,54.4,63.4,No,0,Placed,5.57
STU780,Male,23,BCA,Pune,82.8,4.5,76.9,78.2,77.1,75.0,Yes,0,Placed,7.0
STU781,Female,19,BSc,Lucknow,78.9,7.4,82.4,91.1,55.3,87.4,Yes,0,Not Placed,0.0
STU782,Male,18,BTech,Lucknow,93.3,6.8,87.9,94.1,87.4,71.7,Yes,3,Placed,6.42
STU783,Female,22,BSc,Noida,74.0,3.7,74.4,69.9,69.8,56.5,Yes,0,Not Placed,0.0
STU784,Male,24,MCA,Mumbai,67.9,5.5,75.7,88.9,47.1,57.7,No,0,Not Placed,0.0
STU785,Female,18,BCA,Noida,73.7,1.8,55.4,57.5,63.6,65.0,No,0,Not Placed,0.0
STU786,Female,24,BCA,Bengaluru,68.3,7.1,74.3,77.9,90.9,91.2,No,0,Not Placed,0.0
STU787,Male,18,BTech,Delhi,80.7,3.1,76.9,75.2,63.3,58.4,Yes,0,Placed,6.65
STU788,Male,24,MCA,Bengaluru,71.9,5.0,73.5,86.1,54.2,50.1,Yes,0,Not Placed,0.0
STU789,Female,24,BTech,Delhi,79.9,5.1,88.1,81.8,66.3,63.0,No,0,Not Placed,0.0
STU790,Female,22,BSc,Noida,58.8,7.9,71.2,100,68.5,67.0,No,0,Placed,7.03
STU791,Female,25,BCA,Pune,67.0,5.9,65.9,76.5,54.2,82.3,Yes,0,Not Placed,0.0
STU792,Male,24,BCA,Mumbai,63.8,3.1,75.5,76.8,65.2,75.9,No,0,Not Placed,0.0
STU793,Male,24,BTech,Pune,73.4,4.2,84.3,94.5,83.0,53.2,No,0,Not Placed,0.0
STU794,Female,22,BSc,Delhi,67.0,8.1,78.2,96.1,81.4,62.6,No,0,Placed,6.06
STU795,Male,21,MCA,Noida,81.6,5.3,80.9,96.0,76.6,68.8,Yes,0,Placed,7.68
STU796,Male,24,MCA,Delhi,88.6,2.7,61.7,83.0,77.0,91.9,Yes,0,Not Placed,0.0
STU797,Female,25,MCA,Delhi,83.5,4.8,76.5,88.6,55.7,80.5,No,0,Not Placed,0.0
STU798,Female,19,BCA,Bengaluru,85.3,6.6,73.3,94.1,63.9,78.7,No,0,Placed,6.23
STU799,Male,25,BSc,Mumbai,87.8,1.9,59.8,73.3,47.2,77.2,No,0,Not Placed,0.0
STU800,Male,19,MCA,Noida,88.5,7.2,86.0,82.9,66.8,63.4,Yes,0,Placed,7.83
STU801,Male,23,BCA,Bengaluru,77.7,6.8,79.4,78.1,64.2,65.5,Yes,0,Placed,7.25
STU802,Female,18,MCA,Mumbai,89.8,5.7,81.7,87.0,64.2,69.6,No,0,Placed,5.96
STU803,Male,20,BTech,Bengaluru,89.0,3.4,76.8,94.2,62.9,43.4,No,0,Not Placed,0.0
STU804,Female,25,MCA,Hyderabad,95.1,6.3,76.0,83.7,65.1,81.4,No,0,Placed,5.54
STU805,Male,23,MCA,Mumbai,73.1,3.2,69.4,73.0,81.6,68.8,No,0,Not Placed,0.0
STU806,Male,21,BTech,Lucknow,83.0,4.5,69.2,85.8,74.1,40,No,0,Not Placed,0.0
STU807,Female,21,MCA,Lucknow,71.2,7.0,74.2,86.2,58.3,55.7,Yes,0,Placed,5.92
STU808,Male,19,MCA,Delhi,79.4,2.0,69.3,81.8,53.5,60.0,No,0,Not Placed,0.0
STU809,Female,19,BSc,Delhi,63.0,3.0,59.2,69.8,49.4,71.1,No,3,Not Placed,0.0
STU810,Female,18,BTech,Noida,85.4,6.0,74.9,87.4,60.4,82.9,Yes,0,Placed,6.92
STU811,Female,19,MCA,Hyderabad,78.5,3.9,82.4,91.4,65.1,62.5,Yes,0,Placed,7.42
STU812,Male,21,BCA,Mumbai,85.7,3.1,65.7,73.8,62.1,54.9,No,0,Placed,6.53
STU813,Male,20,MCA,Noida,73.7,5.4,85.6,78.2,71.3,58.8,Yes,0,Not Placed,0.0
STU814,Male,22,BTech,Hyderabad,84.6,7.7,78.2,91.6,83.5,64.8,No,0,Placed,6.68
STU815,Male,25,BTech,Delhi,57.3,6.8,75.3,100,66.2,62.8,No,0,Not Placed,0.0
STU816,Male,25,BTech,Hyderabad,64.4,3.3,61.6,81.2,61.2,71.2,Yes,0,Not Placed,0.0
STU817,Female,21,BTech,Lucknow,96.6,5.9,86.1,91.8,67.4,72.6,Yes,0,Not Placed,0.0
STU818,Female,24,MCA,Hyderabad,89.6,5.9,71.9,81.2,64.7,71.5,No,0,Not Placed,0.0
STU819,Male,20,BCA,Hyderabad,89.4,6.7,81.7,72.0,63.4,80.4,Yes,0,Placed,6.48
STU820,Female,22,BCA,Lucknow,66.2,6.3,78.0,76.3,77.5,79.1,No,0,Not Placed,0.0
STU821,Female,25,BTech,Pune,80.8,6.3,76.6,87.9,59.3,85.7,No,0,Placed,5.33
STU822,Male,19,BSc,Hyderabad,87.5,5.0,97.9,75.3,75.9,56.5,No,0,Not Placed,0.0
STU823,Female,18,BSc,Mumbai,80.8,1.5,67.8,67.6,64.2,66.4,Yes,0,Placed,5.48
STU824,Female,20,MCA,Noida,86.0,3.0,75.7,77.8,68.6,77.9,No,0,Placed,5.1
STU825,Male,21,MCA,Pune,72.9,4.7,69.8,99.5,69.4,56.2,No,0,Not Placed,0.0
STU826,Male,25,MCA,Lucknow,75.4,4.9,69.3,84.6,55.0,57.0,Yes,0,Not Placed,0.0
STU827,Male,21,BCA,Pune,92.8,7.1,68.7,100,70.0,50.6,No,0,Placed,6.59
STU828,Female,24,BCA,Pune,74.6,8.6,82.1,100,66.5,70.8,Yes,0,Placed,10.43
STU829,Male,22,BTech,Bengaluru,60.1,7.9,76.3,95.3,66.2,61.0,Yes,0,Placed,7.13
STU830,Female,20,BSc,Noida,67.8,8.5,73.3,100,70.6,84.4,Yes,0,Placed,9.1
STU831,Female,23,BTech,Hyderabad,81.9,1.7,69.8,70.7,47.1,57.2,No,0,Not Placed,0.0
STU832,Male,20,BCA,Noida,56.6,8.2,95.3,100,80.2,84.6,No,0,Placed,6.14
STU833,Female,25,BTech,Delhi,65.6,6.4,67.1,78.6,79.9,63.5,No,0,Placed,6.59
STU834,Male,21,BCA,Noida,85.1,6.9,79.8,100,74.1,75.9,Yes,0,Placed,6.8
STU835,Male,23,BSc,Hyderabad,75.2,2.6,62.6,69.7,44.3,74.2,No,0,Placed,4.37
STU836,Male,21,MCA,Noida,75.9,1.6,49.9,65.0,69.6,92.0,No,0,Not Placed,0.0
STU837,Female,19,BTech,Noida,82.7,5.4,63.3,100,74.2,86.4,No,0,Placed,7.76
STU838,Male,23,BSc,Pune,82.4,8.7,74.9,100,82.3,67.8,Yes,0,Placed,8.39
STU839,Male,20,BSc,Bengaluru,87.5,8.1,81.5,96.6,69.6,41.0,No,0,Not Placed,0.0
STU840,Male,23,MCA,Pune,83.7,9.0,89.1,100,72.1,66.1,Yes,0,Placed,5.54
STU841,Male,22,BCA,Noida,94.1,8.6,84.4,94.7,99.7,85.2,Yes,0,Placed,7.68
STU842,Female,21,BCA,Mumbai,61.2,4.6,77.1,94.8,66.9,70.6,Yes,0,Placed,6.87
STU843,Female,19,MCA,Lucknow,94.4,3.6,80.4,83.9,66.0,79.7,No,0,Not Placed,0.0
STU844,Male,22,BCA,Hyderabad,86.0,6.0,78.5,89.4,83.2,64.5,Yes,0,Placed,7.23
STU845,Female,22,BCA,Bengaluru,75.4,8.2,88.7,100,57.4,66.9,No,0,Placed,8.52
STU846,Female,21,BSc,Pune,88.1,8.7,100,95.4,85.0,78.2,Yes,0,Placed,9.08
STU847,Female,23,BCA,Bengaluru,56.3,6.8,61.1,86.1,70.6,66.6,No,0,Not Placed,0.0
STU848,Female,24,BCA,Pune,81.4,5.9,83.6,70.8,67.0,75.1,No,0,Not Placed,0.0
STU849,Female,18,BTech,Delhi,82.5,4.8,60.4,81.8,79.3,79.8,No,0,Not Placed,0.0
STU850,Male,18,BTech,Pune,63.9,8.4,82.5,86.0,77.8,69.3,Yes,0,Placed,7.12
STU851,Female,20,MCA,Bengaluru,80.4,8.0,84.0,89.6,62.3,77.2,Yes,0,Placed,6.64
STU852,Male,23,BTech,Mumbai,64.1,6.9,70.2,83.4,63.9,58.5,Yes,0,Placed,7.44
STU853,Male,20,BTech,Lucknow,56.8,2.9,46.2,62.8,72.1,64.9,Yes,0,Placed,7.69
STU854,Male,24,BTech,Lucknow,66.5,4.1,65.9,80.8,50.7,79.7,No,0,Not Placed,0.0
STU855,Female,21,BSc,Noida,87.7,3.3,88.0,100,74.4,75.2,Yes,0,Placed,7.78
STU856,Male,18,BSc,Hyderabad,88.2,4.6,73.2,71.9,66.0,64.8,No,0,Not Placed,0.0
STU857,Female,23,BTech,Mumbai,76.9,4.2,63.8,82.3,63.9,78.4,Yes,0,Not Placed,0.0
STU858,Male,19,BSc,Mumbai,79.8,2.3,74.4,76.7,57.6,51.5,No,0,Not Placed,0.0
STU859,Male,25,BSc,Hyderabad,78.8,4.8,53.7,80.3,67.0,62.4,Yes,0,Placed,6.81
STU860,Female,19,BTech,Noida,80.6,8.6,82.9,86.6,61.1,83.6,No,0,Placed,5.13
STU861,Male,24,MCA,Lucknow,85.8,8.9,84.4,87.1,67.9,90.1,No,0,Placed,6.98
STU862,Female,20,MCA,Hyderabad,70.9,6.0,75.1,82.3,75.8,76.5,Yes,3,Not Placed,0.0
STU863,Female,24,BSc,Delhi,83.8,2.5,68.6,75.8,55.5,89.4,No,0,Not Placed,0.0
STU864,Female,19,BTech,Mumbai,77.5,2.2,66.8,87.5,75.2,77.2,Yes,4,Placed,6.08
STU865,Female,19,MCA,Hyderabad,68.5,6.2,80.5,92.2,76.1,72.8,No,0,Not Placed,0.0
STU866,Male,20,BSc,Bengaluru,58.6,1.8,47.3,43.3,53.3,80.1,Yes,0,Placed,5.35
STU867,Male,19,BSc,Lucknow,68.7,2.7,60.3,65.8,48.7,77.0,No,0,Not Placed,0.0
STU868,Female,21,BTech,Mumbai,66.3,8.7,65.8,94.3,77.7,85.0,Yes,0,Placed,7.71
STU869,Male,23,BSc,Pune,85.5,6.3,70.0,85.7,78.3,69.1,Yes,0,Placed,8.44
STU870,Male,23,BSc,Bengaluru,81.6,3.8,86.8,83.0,69.3,52.7,Yes,0,Placed,5.45
STU871,Male,23,BCA,Delhi,79.7,1.9,58.7,65.5,69.3,91.1,No,0,Not Placed,0.0
STU872,Female,18,MCA,Hyderabad,63.9,8.6,83.7,100,63.8,53.9,No,3,Not Placed,0.0
STU873,Male,22,BCA,Bengaluru,90.9,6.4,88.0,99.4,69.6,47.3,No,0,Placed,6.77
STU874,Male,22,BSc,Mumbai,83.4,6.8,86.8,90.2,87.2,73.2,Yes,3,Placed,7.25
STU875,Female,22,BCA,Delhi,82.0,4.5,70.6,77.6,58.5,74.9,Yes,0,Placed,7.89
STU876,Female,20,BTech,Delhi,93.8,6.9,82.9,87.0,71.2,72.6,No,0,Not Placed,0.0
STU877,Male,25,MCA,Delhi,65.5,9.0,76.6,99.1,77.3,64.6,No,0,Placed,6.12
STU878,Female,18,MCA,Lucknow,85.9,6.9,76.6,92.3,74.7,58.7,Yes,0,Not Placed,0.0
STU879,Female,24,MCA,Noida,93.2,5.3,76.2,87.0,86.3,61.5,No,0,Not Placed,0.0
STU880,Male,20,BTech,Delhi,61.0,6.6,71.1,79.6,75.8,74.5,Yes,0,Placed,8.86
STU881,Male,24,BCA,Bengaluru,80.5,7.6,82.6,91.5,76.9,74.4,Yes,0,Not Placed,0.0
STU882,Female,22,BSc,Noida,77.4,7.1,75.3,81.2,56.4,83.1,No,0,Not Placed,0.0
STU883,Male,20,BTech,Hyderabad,82.3,2.8,100,78.7,72.5,41.2,No,0,Not Placed,0.0
STU884,Male,24,MCA,Pune,88.2,4.1,83.9,80.7,54.9,66.2,No,0,Not Placed,0.0
STU885,Male,21,MCA,Hyderabad,69.7,2.9,72.2,90.7,55.9,68.3,No,0,Not Placed,0.0
STU886,Female,21,BSc,Pune,66.3,2.3,60.1,63.6,70.1,61.3,Yes,2,Not Placed,0.0
STU887,Female,20,BSc,Delhi,57.9,3.0,58.3,68.9,76.5,75.8,No,0,Not Placed,0.0
STU888,Female,23,BSc,Mumbai,70.8,7.0,78.0,82.6,58.7,61.0,No,1,Placed,7.46
STU889,Male,23,BCA,Pune,73.2,8.3,83.8,99.7,80.2,56.0,No,0,Not Placed,0.0
STU890,Female,20,BTech,Hyderabad,72.9,7.5,72.9,100,90.5,67.0,Yes,0,Placed,9.12
STU891,Female,21,BCA,Pune,83.0,2.6,57.9,73.9,71.6,68.4,Yes,2,Not Placed,0.0
STU892,Male,25,BCA,Mumbai,94.9,8.6,74.5,89.4,100,46.3,Yes,0,Placed,9.24
STU893,Male,23,BTech,Delhi,84.2,8.6,100,100,84.1,87.6,Yes,0,Placed,8.15
STU894,Female,18,BSc,Hyderabad,73.4,2.8,60.4,60.9,61.1,85.1,Yes,0,Not Placed,0.0
STU895,Male,23,BCA,Noida,65.7,8.8,70.7,86.4,84.1,77.5,Yes,2,Not Placed,0.0
STU896,Female,24,BSc,Noida,84.1,2.5,67.1,77.4,68.0,58.2,No,0,Not Placed,0.0
STU897,Male,18,MCA,Mumbai,87.1,2.3,78.1,78.9,75.5,82.6,No,1,Not Placed,0.0
STU898,Male,20,BSc,Lucknow,82.1,4.0,68.1,68.4,72.9,78.5,No,0,Not Placed,0.0
STU899,Male,24,MCA,Mumbai,69.4,6.9,68.0,95.3,77.8,81.9,Yes,0,Placed,7.55
STU900,Male,25,MCA,Mumbai,79.0,2.1,57.3,73.6,62.2,71.7,Yes,0,Placed,6.51
STU901,Female,21,MCA,Noida,75.8,7.8,78.6,100,69.8,55.0,Yes,0,Placed,8.23
STU902,Male,19,BCA,Bengaluru,61.5,4.1,59.1,73.8,50.4,84.1,No,2,Not Placed,0.0
STU903,Female,19,BTech,Delhi,84.6,3.9,80.9,72.8,82.2,60.4,No,0,Placed,7.2
STU904,Male,23,BSc,Pune,77.9,5.0,88.5,81.3,80.0,75.1,No,0,Not Placed,0.0
STU905,Male,20,BTech,Noida,75.4,8.0,85.9,100,57.7,81.9,Yes,0,Placed,8.16
STU906,Female,21,BCA,Pune,78.8,2.7,70.3,81.6,47.4,63.2,No,0,Not Placed,0.0
STU907,Male,23,BCA,Hyderabad,61.8,3.9,76.5,73.9,65.1,65.1,No,1,Not Placed,0.0
STU908,Female,24,BCA,Noida,81.4,5.5,72.2,80.3,78.8,80.4,No,1,Placed,7.07
STU909,Male,23,BSc,Mumbai,86.4,5.7,73.1,82.2,73.7,59.7,No,0,Placed,5.79
STU910,Male,25,BSc,Hyderabad,90.3,3.9,73.1,85.0,62.3,46.5,No,0,Not Placed,0.0
STU911,Female,19,BSc,Bengaluru,75.7,2.9,77.6,78.9,48.8,64.1,Yes,1,Not Placed,0.0
STU912,Male,22,BTech,Delhi,78.4,3.9,63.3,79.8,62.4,79.4,No,0,Placed,7.83
STU913,Female,21,BSc,Hyderabad,76.7,7.6,87.1,97.5,75.4,74.1,No,0,Placed,7.16
STU914,Female,20,BSc,Mumbai,85.6,2.3,68.3,71.0,73.0,70.7,Yes,0,Placed,7.09
STU915,Female,25,BTech,Noida,66.3,7.7,76.2,94.9,64.2,58.7,No,0,Not Placed,0.0
STU916,Male,18,MCA,Pune,78.7,8.5,86.2,100,84.4,57.7,Yes,0,Placed,7.52
STU917,Male,24,BSc,Lucknow,83.8,5.6,80.9,92.5,74.9,51.7,Yes,0,Placed,5.63
STU918,Male,21,BSc,Hyderabad,59.8,3.1,64.2,77.9,70.1,50.3,No,0,Placed,6.1
STU919,Female,19,BCA,Delhi,69.0,1.8,54.4,66.5,72.6,74.9,No,0,Not Placed,0.0
STU920,Male,22,BTech,Lucknow,80.3,5.3,84.4,91.0,75.7,63.1,Yes,0,Placed,7.96
STU921,Female,24,MCA,Bengaluru,68.3,1.8,67.8,57.6,65.6,66.6,No,0,Not Placed,0.0
STU922,Female,23,BSc,Hyderabad,60.8,6.2,56.6,74.7,68.2,69.2,Yes,0,Placed,5.61
STU923,Female,25,BSc,Mumbai,81.4,2.7,70.3,63.8,65.7,73.8,Yes,0,Not Placed,0.0
STU924,Male,18,BCA,Noida,93.2,8.5,87.6,97.8,88.0,66.1,Yes,0,Placed,8.04
STU925,Male,22,BSc,Mumbai,82.7,3.7,77.1,80.8,74.2,83.6,No,0,Placed,5.22
STU926,Male,25,MCA,Delhi,56.5,2.1,45.1,64.7,79.5,60.1,No,0,Not Placed,0.0
STU927,Male,19,BSc,Noida,83.3,1.7,66.2,54.1,63.7,68.5,Yes,2,Not Placed,0.0
STU928,Female,21,BTech,Hyderabad,57.9,3.5,62.2,78.1,57.2,75.8,No,0,Not Placed,0.0
STU929,Female,21,BCA,Hyderabad,72.3,2.2,65.9,60.8,76.1,58.5,No,0,Not Placed,0.0
STU930,Female,24,MCA,Lucknow,80.9,4.3,86.4,98.9,66.4,48.3,No,0,Not Placed,0.0
STU931,Female,20,BTech,Noida,91.9,6.3,68.1,76.4,77.9,78.8,No,0,Placed,5.99
STU932,Male,20,MCA,Delhi,87.7,4.5,84.3,70.5,82.3,62.7,No,0,Not Placed,0.0
STU933,Male,23,BSc,Lucknow,65.0,7.0,78.2,82.2,59.1,65.0,No,0,Not Placed,0.0
STU934,Male,25,MCA,Delhi,88.0,8.2,86.4,99.2,80.4,40.8,Yes,0,Not Placed,0.0
STU935,Female,22,MCA,Pune,79.9,2.2,69.2,70.3,68.8,57.2,No,1,Not Placed,0.0
STU936,Female,24,BCA,Hyderabad,83.8,3.8,69.7,81.2,55.7,70.8,No,1,Placed,5.59
STU937,Female,24,BCA,Noida,76.7,5.9,78.4,100,54.0,80.8,No,0,Placed,6.33
STU938,Male,19,MCA,Pune,84.6,6.9,89.6,91.4,74.0,74.2,Yes,0,Placed,7.76
STU939,Male,18,MCA,Hyderabad,81.2,6.6,75.5,98.9,74.9,49.8,No,0,Not Placed,0.0
STU940,Male,22,BCA,Delhi,83.9,5.2,83.2,92.8,65.7,49.1,Yes,0,Not Placed,0.0
STU941,Female,25,MCA,Delhi,54.9,7.3,79.4,99.4,49.1,81.3,Yes,0,Not Placed,0.0
STU942,Female,19,BCA,Noida,67.4,2.5,66.2,82.7,60.3,40,No,0,Not Placed,0.0
STU943,Male,24,BSc,Delhi,58.9,4.8,68.0,79.7,61.6,55.5,No,0,Not Placed,0.0
STU944,Male,18,MCA,Lucknow,63.2,2.9,56.2,73.7,76.0,56.6,No,0,Not Placed,0.0
STU945,Male,21,MCA,Mumbai,66.6,2.5,61.3,69.8,60.6,47.9,No,0,Placed,5.21
STU946,Male,23,MCA,Delhi,89.0,7.5,88.3,100,71.5,59.0,No,0,Not Placed,0.0
STU947,Male,20,BCA,Noida,78.2,8.9,88.9,100,69.7,61.7,No,0,Placed,6.56
STU948,Female,18,MCA,Hyderabad,83.2,8.5,83.0,90.3,85.6,80.3,No,0,Not Placed,0.0
STU949,Male,21,BTech,Hyderabad,78.8,2.1,63.7,62.9,57.3,61.2,No,1,Not Placed,0.0
STU950,Female,22,BTech,Mumbai,91.7,7.9,73.5,84.3,79.5,81.5,No,0,Placed,5.79
STU951,Male,25,BTech,Delhi,63.4,5.2,64.9,89.0,61.6,50.5,Yes,0,Placed,6.15
STU952,Male,23,BTech,Hyderabad,68.6,4.0,85.1,80.9,58.1,63.7,No,0,Not Placed,0.0
STU953,Female,21,BTech,Hyderabad,84.2,5.6,73.9,88.0,82.0,76.5,Yes,0,Placed,8.44
STU954,Female,20,BSc,Pune,75.2,4.4,68.5,61.2,58.5,60.5,Yes,1,Not Placed,0.0
STU955,Male,19,MCA,Hyderabad,87.3,3.4,55.4,71.9,49.9,58.8,No,0,Not Placed,0.0
STU956,Female,19,BSc,Pune,77.1,3.8,74.1,82.4,68.5,40,Yes,2,Placed,7.35
STU957,Male,18,BCA,Mumbai,55.8,4.0,72.0,74.6,57.4,61.2,No,0,Not Placed,0.0
STU958,Male,20,BCA,Noida,80.2,3.9,83.8,85.7,85.0,76.7,No,2,Not Placed,0.0
STU959,Female,19,BCA,Mumbai,70.8,4.5,81.6,84.9,80.4,86.1,Yes,0,Placed,7.25
STU960,Female,25,MCA,Bengaluru,70.3,7.9,72.1,97.6,85.7,91.6,No,2,Placed,6.31
STU961,Female,23,BCA,Delhi,78.8,6.1,70.2,91.7,59.8,60.3,No,0,Not Placed,0.0
STU962,Male,23,BTech,Pune,76.2,3.4,59.8,71.4,72.5,64.5,No,0,Not Placed,0.0
STU963,Male,24,BTech,Delhi,74.8,1.7,65.8,61.0,66.1,53.9,Yes,0,Placed,6.7
STU964,Male,21,MCA,Noida,88.5,8.8,79.1,100,97.3,56.6,No,0,Placed,8.0
STU965,Male,24,BTech,Mumbai,89.4,2.9,69.9,70.5,70.1,54.1,No,0,Not Placed,0.0
STU966,Male,22,BSc,Lucknow,92.9,8.2,80.0,98.0,96.2,51.2,Yes,0,Placed,7.59
STU967,Female,23,MCA,Delhi,66.8,8.5,79.7,98.7,84.5,58.6,Yes,0,Placed,7.84
STU968,Male,21,BTech,Pune,80.7,3.6,74.1,78.7,72.9,49.0,No,1,Placed,6.98
STU969,Female,24,BSc,Delhi,90.2,5.0,73.2,75.4,74.2,70.4,No,0,Not Placed,0.0
STU970,Female,20,BCA,Hyderabad,69.3,6.0,69.7,90.4,61.3,58.8,Yes,0,Placed,7.78
STU971,Male,25,MCA,Pune,82.6,3.8,74.3,79.4,69.3,45.4,No,0,Not Placed,0.0
STU972,Male,24,BCA,Noida,70.8,2.6,69.7,71.1,59.4,49.0,No,0,Placed,7.01
STU973,Female,25,BCA,Delhi,92.4,8.0,79.9,96.9,85.5,70.6,No,0,Placed,6.96
STU974,Female,18,BSc,Mumbai,76.1,7.5,82.2,84.2,77.1,68.0,Yes,0,Placed,7.6
STU975,Male,19,MCA,Pune,92.4,4.3,73.5,73.5,68.9,44.5,No,0,Not Placed,0.0
STU976,Male,18,BCA,Lucknow,72.9,8.7,85.8,100,59.3,56.8,No,0,Not Placed,0.0
STU977,Male,20,BCA,Bengaluru,71.6,5.1,81.0,89.8,90.7,60.4,Yes,0,Not Placed,0.0
STU978,Female,25,BTech,Noida,80.8,5.6,88.0,82.7,64.7,50.9,No,0,Not Placed,0.0
STU979,Male,21,BCA,Mumbai,77.0,3.5,77.0,76.7,96.2,43.1,No,0,Placed,7.03
STU980,Male,21,BSc,Hyderabad,90.9,8.4,78.7,93.9,66.9,52.1,Yes,0,Placed,7.68
STU981,Male,23,BCA,Pune,77.0,7.6,86.1,100,97.2,52.3,Yes,0,Placed,8.98
STU982,Female,21,BTech,Pune,70.7,7.5,75.7,87.2,84.3,72.7,Yes,0,Placed,7.28
STU983,Female,19,MCA,Lucknow,97.3,1.5,74.7,75.2,75.0,73.3,No,0,Not Placed,0.0
STU984,Male,22,BTech,Mumbai,64.0,9.0,81.9,100,97.1,72.7,No,0,Placed,7.28
STU985,Male,22,MCA,Hyderabad,61.7,6.0,78.2,87.6,82.4,77.4,No,3,Not Placed,0.0
STU986,Female,25,BTech,Pune,93.5,3.8,83.4,74.1,54.3,75.9,No,0,Placed,5.2
STU987,Male,20,BCA,Hyderabad,62.7,5.9,74.5,89.3,62.7,48.8,No,0,Not Placed,0.0
STU988,Female,24,BSc,Mumbai,65.3,6.3,83.1,87.6,49.3,48.7,Yes,1,Placed,6.41
